"Skjemanavn";"Navn i Rapporteket";"Ledetekst";"Obligatorisk";"Type";"Listeverdier";"Listetekst";"Normalintervall start numerisk";"Normalintervall slutt numerisk";"Maksintervall start numerisk";"Maksintervall slutt numerisk";"Normalintervall start dato";"Normalintervall slutt dato";"Maksintervall start dato";"Maksintervall slutt dato";"Antall tegn";"Lovlige tegn";"Desimaler";"Aktiveringsspørsmål";"Underspørsmål";"Innført dato";"Utfaset dato";"Tabell";"Fysisk feltnavn";"Kommentar";"Variabel ID";"Hjelpetekst"
"B2.2";"PeriferBlokk";"1e. Perifere blokader";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES";"I hovedsak via kateter, men kan også være ""single shot"" perifere blokader som utføres for smertelindring."
"B2.2";"PeriferBlokk";"1e. Perifere blokader";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES";"I hovedsak via kateter, men kan også være ""single shot"" perifere blokader som utføres for smertelindring."
"B2.2";"PlBrachBlok";"Plexus brachialis blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PLEXUS_BRACHIALIS";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PLEXUS_BRACHIALIS";""
"B2.2";"Intersc";"Interscalen";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_INTERSCALEN";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_INTERSCALEN";""
"B2.2";"Supraclav";"Supraklavikulær";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_SUPRACLAVICULAR";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_SUPRACLAVICULAR";""
"B2.2";"Infraklav";"Infraklavikulær";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_INFRACLAVICULAR";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_INFRACLAVICULAR";""
"B2.2";"Axil";"Axillær";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_AXILUAR";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_AXILUAR";""
"B2.2";"PVB";"Paravertebral blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PARAVERTEBRAL";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PARAVERTEBRAL";""
"B2.2";"ICB";"Intercostal blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_INTERCOSTAL";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_INTERCOSTAL";""
"B2.2";"PECS";"PECS blokade(Pectoral nerve)";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PECS";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PECS";""
"B2.2";"Underkat1";"Underkategori 1";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PECS_1";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PECS_1";""
"B2.2";"Underkat2";"Underkategori 2";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PECS_2";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PECS_2";""
"B2.2";"TAP";"TAP blokade (Transversus abdominis plan)";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_TAP";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_TAP";""
"B2.2";"Femblok";"Femoral blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_FEMORAL";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_FEMORAL";""
"B2.2";"AdKanalblok";"Adduktor kanal blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_ADDUKTOR";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_ADDUKTOR";""
"B2.2";"Ischiasblok";"Ischiadicus blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_ISCHIADICUS";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_ISCHIADICUS";""
"B2.2";"Subglut";"Subgluteal";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_SUBGLUTEAL";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_SUBGLUTEAL";""
"B2.2";"Popliteal";"Poplitea";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_POPLITEA";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_POPLITEA";""
"B2.2";"PLB";"Plexus Lumbalis blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PLEXUS_LUBALIS";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_PLEXUS_LUBALIS";""
"B2.2";"FICB";"Fascia iliaca compartment blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_FASCIA_ILIACA";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_FASCIA_ILIACA";""
"B2.2";;"Serratus plane Block";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_SERRATURS";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_SERRATURS";""
"B2.2";"AnnenBlok";"Annen blokade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_OTHER";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_TYPE_OTHER";""
"B2.2";"SShot";"Singelshot";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_METHOD_SINGELSHOT";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_METHOD_SINGELSHOT";""
"B2.2";"Infusjon";"Infusjon";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"30.03.2017";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_METHOD_INFUSJON";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES_METHOD_INFUSJON";""
"B2.2";"Kompl1e";"Har det oppstått alvorlige komplikasjoner pga denne behandlingen?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS";""
"B2.2";"Kompl1e";"Har det oppstått alvorlige komplikasjoner pga denne behandlingen?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS";""
"B2.2";"Kompl1e";"Har det oppstått alvorlige komplikasjoner pga denne behandlingen?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS";""
"B2.2";"NervSkad1e";"Nerveskade";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS_NERVES";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS_NERVES";""
"B2.2";"Infeksjon1e";"Infeksjon";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS_INFECTION";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS_INFECTION";""
"B2.2";"IvInjLA1e";"Intravasal injeksjon av lokalanestesi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS_ANESTHESIA";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS_ANESTHESIA";""
"B2.2";;"Intoksikasjon";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_COMPLICATIONS_INTOXICATION";;"EMP22_PERIPHERALBLOCKAGES_COMPLICATIONS_INTOXICATION";""
"B2.2";"Ingen1e";"Ingen";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_INITIATIVES_NONE";;"EMP22_PERIPHERALBLOCKAGES_INITIATIVES_NONE";""
"B2.2";"Op1e";"Operasjon";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_INITIATIVES_OPERATION";;"EMP22_PERIPHERALBLOCKAGES_INITIATIVES_OPERATION";""
"B2.2";"AbBeh1e";"Antibiotikabehandling";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_INITIATIVES_ANTIBIOTICS";;"EMP22_PERIPHERALBLOCKAGES_INITIATIVES_ANTIBIOTICS";""
"B2.2";"FjernKat1e";"Fjerning av kateter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_INITIATIVES_CATHETERREMOVAL";;"EMP22_PERIPHERALBLOCKAGES_INITIATIVES_CATHETERREMOVAL";""
"B2.2";;"Endret medisinering og intensivmedisinske tiltak";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"PERIPHERALBLOCKAGES_INITIATIVES_CHANGEDMEDICATION";;"EMP22_PERIPHERALBLOCKAGES_INITIATIVES_CHANGEDMEDICATION";""
"B2.2";"Lege";"Lege";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_DOCTOR";;"EMP22_CAREGIVER_DOCTOR";"Lege og LIS på Smerteklinikken."
"B2.2";"AntTilsLege";"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_DOCTOR_TIMES";;"EMP22_CAREGIVER_DOCTOR_TIMES";"Antall tilsyn utført av lege."
"B2.2";"SykPleier";"Sykepleier";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_NURSE";;"EMP22_CAREGIVER_NURSE";"Sykepleier i smerteteamet."
"B2.2";"AntTilsSykPleier";"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_NURSE_TIMES";;"EMP22_CAREGIVER_NURSE_TIMES";"Antall tilsyn utført av sykepleier."
"B2.2";"FysioT";"Fysioterapeut";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_PHYSIOTHERAPIST";;"EMP22_CAREGIVER_PHYSIOTHERAPIST";"Smerteklinikkens fysioterapeut."
"B2.2";"AntTilsFysioT";"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_PHYSIOTHERAPIST_TIMES";;"EMP22_CAREGIVER_PHYSIOTHERAPIST_TIMES";"Antall tilsyn utført av fysioterapeut."
"B2.2";"Psyk";"Psykolog";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_PSYCHOLOGIST";;"EMP22_CAREGIVER_PSYCHOLOGIST";"Smerteklinikkens psykolog eller psykologstudent."
"B2.2";"AntTilsPsyk";"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_PSYCHOLOGIST_TIMES";;"EMP22_CAREGIVER_PSYCHOLOGIST_TIMES";"Antall tilsyn utført av psykolog."
"B2.2";"Sosio";"Sosionom";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_SOCIAL_WORKER";;"EMP22_CAREGIVER_SOCIAL_WORKER";"Ikke nødvendigvis ansatt på smerteklinikk, men som gjør fellestilsyn med behandler fra smerteklinikken."
"B2.2";"AntTilsSosio";"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_SOCIAL_WORKER_TIMES";;"EMP22_CAREGIVER_SOCIAL_WORKER_TIMES";"Antall tilsyn utført av sosionom."
"B2.2";;"Amb. lege";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_AMB_DOCTOR";;"EMP22_CAREGIVER_AMB_DOCTOR";"Ambulant team avdeling for Rusmedisin - lege."
"B2.2";;"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_AMB_DOCTOR_TIMES";;"EMP22_CAREGIVER_AMB_DOCTOR_TIMES";"Antall tilsyn utført av Ambulant team avdeling for Rusmedisin lege."
"B2.2";;"Amb.sykepleier";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_AMB_NURSE";;"EMP22_CAREGIVER_AMB_NURSE";"Ambulant team avdeling for Rusmedisin - sykepleier."
"B2.2";;"Antall tilsyn";"Ja";"Tallvariabel";"";"";"1";"10";"1";100;"";"";"";"";3;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CAREGIVER_AMB_NURSE_TIMES";;"EMP22_CAREGIVER_AMB_NURSE_TIMES";"Antall tilsyn utført av Ambulant team avdeling for Rusmedisin sykepleier."
"B2.2";"AntPasTils";"3. Antall pasienttilsyn";"Ja";"Tallvariabel";"";"";"5";"25";"0";99;"";"";"";"";2;;"0";"Nei";"Nei";"01.01.1980";"";"emp22";"CONSULTATIONS";;"EMP22_CONSULTATIONS";"Antall ganger pasienten har møtt personale fra smerteklinikken. Det er antall pasienttilsyn som legges til grunn for inklusjon i register. Lovlige verdier er innenfor verdiene angitt i spørsmålet ""Behandler av smertetilstanden""."
"B2.2";"TotTid";"4. Total tidsbruk";"Ja";"Tallvariabel";"";"";"1";"100";"1";500;"";"";"";"";3;;"0";"Nei";"Nei";"14.07.2016";"";"emp22";"CONSULTATIONS_TIME";"Var nedtrekksliste frem til versjon 1.2, og ble kastet og erstattet av tallfelt. ";"EMP22_CONSULTATIONS_TIME";"Rundes opp til neste hele time, f.eks: 1t 20m skrives som 2 timer. Tidsbruk beregnes ut fra ALLE tilsyn fra ALLE involverte behandlere gjennom hele behandlingsforløpet. I tidsbruk inkluderes tilsyn av pasient, tidsbruk forbundet med lesing av journal, kontakt med lege/sykepleier på sengepost, råd gitt på telefon, skriving av journalnotat ol."
"B2.2";"VidereOppf";"5. Bør pasient følges videre opp for sin smertetilstand etter utskrivelse?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"SHOULD_FOLLOWUP";;"EMP22_SHOULD_FOLLOWUP";"Nei: Ingen oppfølging nødvendig. Vet ikke: Krysses av dersom en ikke kan finne informasjon som tyder på at pasient bør følges opp videre."
"B2.2";"VidereOppf";"5. Bør pasient følges videre opp for sin smertetilstand etter utskrivelse?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"SHOULD_FOLLOWUP";;"EMP22_SHOULD_FOLLOWUP";"Nei: Ingen oppfølging nødvendig. Vet ikke: Krysses av dersom en ikke kan finne informasjon som tyder på at pasient bør følges opp videre."
"B2.2";"VidereOppf";"5. Bør pasient følges videre opp for sin smertetilstand etter utskrivelse?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"SHOULD_FOLLOWUP";;"EMP22_SHOULD_FOLLOWUP";"Nei: Ingen oppfølging nødvendig. Vet ikke: Krysses av dersom en ikke kan finne informasjon som tyder på at pasient bør følges opp videre."
"B2.2";"KontFastlege";"5a. Er det anbefalt videre oppfølging hos fastlege?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CONTACTED";;"EMP22_CONTACTED";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"KontFastlege";"5a. Er det anbefalt videre oppfølging hos fastlege?";"Ja";"Listevariabel";1;"Ja, formidlet via tilsynsnotat/epikrise";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CONTACTED";;"EMP22_CONTACTED";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"KontFastlege";"5a. Er det anbefalt videre oppfølging hos fastlege?";"Ja";"Listevariabel";2;"Kontaktet direkte skriftlig og/eller muntlig";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CONTACTED";;"EMP22_CONTACTED";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"KontFastlege";"5a. Er det anbefalt videre oppfølging hos fastlege?";"Ja";"Listevariabel";3;"Usikker";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CONTACTED";;"EMP22_CONTACTED";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"OppfanneInst";"5b. Er det anbefalt videre oppfølging hos annen institusjon";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"CONTACTED_OTHER";;"EMP22_CONTACTED_OTHER";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"OppfanneInst";"5b. Er det anbefalt videre oppfølging hos annen institusjon";"Ja";"Listevariabel";1;"Ja, formidlet via tilsynsnotat/epikrise";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"CONTACTED_OTHER";;"EMP22_CONTACTED_OTHER";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"OppfanneInst";"5b. Er det anbefalt videre oppfølging hos annen institusjon";"Ja";"Listevariabel";2;"Kontaktet direkte skriftlig og/eller muntlig";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"CONTACTED_OTHER";;"EMP22_CONTACTED_OTHER";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"OppfanneInst";"5b. Er det anbefalt videre oppfølging hos annen institusjon";"Ja";"Listevariabel";3;"Usikker";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"30.03.2017";"";"emp22";"CONTACTED_OTHER";;"EMP22_CONTACTED_OTHER";"Velg Ja, formidlet via tilsynsnotat/epikrise dersom oppfølging er nødvendig og har blitt presisert ved avsluttende journalnotat. Velg Kontaktet direkte skriftlig og/eller muntlig dersom personell ved Smerteklinikken har tatt direkte kontakt med fastlege enten skriftlig eller muntlig."
"B2.2";"OppfSmeKl";"6. Anbefalt videre oppfølging ved smerteklinikk?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"PAIN_CLINIC";;"EMP22_PAIN_CLINIC";"Nei: Ikke behov for videre oppfølging ved smerteklinikk. Ja: Info til fastlege eller spesialist om henvisning til smerteklinikk. Vet ikke: Krysses av dersom en ikke kan finne informasjon som tyder på at pasient bør følges opp videre."
"B2.2";"OppfSmeKl";"6. Anbefalt videre oppfølging ved smerteklinikk?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"PAIN_CLINIC";;"EMP22_PAIN_CLINIC";"Nei: Ikke behov for videre oppfølging ved smerteklinikk. Ja: Info til fastlege eller spesialist om henvisning til smerteklinikk. Vet ikke: Krysses av dersom en ikke kan finne informasjon som tyder på at pasient bør følges opp videre."
"B2.2";"OppfSmeKl";"6. Anbefalt videre oppfølging ved smerteklinikk?";"Ja";"Listevariabel";9;"Vet ikke ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"PAIN_CLINIC";;"EMP22_PAIN_CLINIC";"Nei: Ikke behov for videre oppfølging ved smerteklinikk. Ja: Info til fastlege eller spesialist om henvisning til smerteklinikk. Vet ikke: Krysses av dersom en ikke kan finne informasjon som tyder på at pasient bør følges opp videre."
"B2.2";"IntKom22";"Internkommentar";"Nei";"Stor tekstvariabel";"";"";"";"";"";"";"";"";"";"";2000;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;"Nei";"Nei";"01.01.1980";"";"emp22";"USERCOMMENT";;"EMP22_USERCOMMENT";"Generell fri kommentar, max 2000 tegn."
"B2.2";"FerdigSkjema22";"Ferdigstille skjema?";"Nei";"Statusvariabel";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"STATUS";;"EMP22_STATUS";"Denne boksen vil angi hvorvidt du er ferdig med å fylle ut. Du kan alltids låse opp skjemaet igjen på nytt senere hvis du vil forandre noe."
"B2.2";"Op22";"Opioider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS_OPIOIDS";;"EMP22_INITIATED_BY_TEAM_MEDS_OPIOIDS";"F.eks Morfin, Oxynorm, Fentanyl, Metadon, Subutex, Tramadol, Paralgin forte."
"B2.2";"NOp22";"Non-opioider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS_NON_OPIOIDS";;"EMP22_INITIATED_BY_TEAM_MEDS_NON_OPIOIDS";"F.eks Paracet, Nsaids, Cox-2 hemmere"
